12112412061161281,SENSEX 24 Dec 06 84600 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684600CE,12,11,1161281,SENSEX,1,84600.0,CE,12100000001,None,0,0.0
12112412061161284,SENSEX 24 Dec 06 83100 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683100CE,12,11,1161284,SENSEX,1,83100.0,CE,12100000001,None,0,0.0
12112412061161291,SENSEX 24 Dec 06 77800 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677800PE,12,11,1161291,SENSEX,1,77800.0,PE,12100000001,None,0,0.0
12112412061161292,SENSEX 24 Dec 06 80900 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680900CE,12,11,1161292,SENSEX,1,80900.0,CE,12100000001,None,0,0.0
12112412061161297,SENSEX 24 Dec 06 79800 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679800CE,12,11,1161297,SENSEX,1,79800.0,CE,12100000001,None,0,0.0
12112412061161298,SENSEX 24 Dec 06 84900 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684900PE,12,11,1161298,SENSEX,1,84900.0,PE,12100000001,None,0,0.0
12112412061161299,SENSEX 24 Dec 06 78300 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678300CE,12,11,1161299,SENSEX,1,78300.0,CE,12100000001,None,0,0.0
12112412061161302,SENSEX 24 Dec 06 83400 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683400PE,12,11,1161302,SENSEX,1,83400.0,PE,12100000001,None,0,0.0
12112412061161304,SENSEX 24 Dec 06 85100 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0685100PE,12,11,1161304,SENSEX,1,85100.0,PE,12100000001,None,0,0.0
12112412061161306,SENSEX 24 Dec 06 81400 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681400PE,12,11,1161306,SENSEX,1,81400.0,PE,12100000001,None,0,0.0
12112412061161314,SENSEX 24 Dec 06 78600 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678600PE,12,11,1161314,SENSEX,1,78600.0,PE,12100000001,None,0,0.0
12112412061161317,SENSEX 24 Dec 06 81700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681700CE,12,11,1161317,SENSEX,1,81700.0,CE,12100000001,None,0,0.0
12112412061161318,SENSEX 24 Dec 06 80200 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680200CE,12,11,1161318,SENSEX,1,80200.0,CE,12100000001,None,0,0.0
12112412061161320,SENSEX 24 Dec 06 78900 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678900CE,12,11,1161320,SENSEX,1,78900.0,CE,12100000001,None,0,0.0
12112412061161321,SENSEX 24 Dec 06 77400 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677400CE,12,11,1161321,SENSEX,1,77400.0,CE,12100000001,None,0,0.0
12112412061161325,SENSEX 24 Dec 06 79100 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679100CE,12,11,1161325,SENSEX,1,79100.0,CE,12100000001,None,0,0.0
12112412061161327,SENSEX 24 Dec 06 84200 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684200PE,12,11,1161327,SENSEX,1,84200.0,PE,12100000001,None,0,0.0
12112412061161330,SENSEX 24 Dec 06 80500 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0680500PE,12,11,1161330,SENSEX,1,80500.0,PE,12100000001,None,0,0.0
12112412061161334,SENSEX 24 Dec 06 82200 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682200PE,12,11,1161334,SENSEX,1,82200.0,PE,12100000001,None,0,0.0
12112412061161336,SENSEX 24 Dec 06 77700 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677700PE,12,11,1161336,SENSEX,1,77700.0,PE,12100000001,None,0,0.0
12112412061161338,SENSEX 24 Dec 06 79400 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679400PE,12,11,1161338,SENSEX,1,79400.0,PE,12100000001,None,0,0.0
12112412061161340,SENSEX 24 Dec 06 82500 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682500CE,12,11,1161340,SENSEX,1,82500.0,CE,12100000001,None,0,0.0
12112412061161341,SENSEX 24 Dec 06 81000 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681000CE,12,11,1161341,SENSEX,1,81000.0,CE,12100000001,None,0,0.0
12112412061161343,SENSEX 24 Dec 06 79700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679700CE,12,11,1161343,SENSEX,1,79700.0,CE,12100000001,None,0,0.0
12112412061161344,SENSEX 24 Dec 06 78200 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678200CE,12,11,1161344,SENSEX,1,78200.0,CE,12100000001,None,0,0.0
12112412061161346,SENSEX 24 Dec 06 85000 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0685000PE,12,11,1161346,SENSEX,1,85000.0,PE,12100000001,None,0,0.0
12112412061161351,SENSEX 24 Dec 06 77700 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677700CE,12,11,1161351,SENSEX,1,77700.0,CE,12100000001,None,0,0.0
12112412061161353,SENSEX 24 Dec 06 82800 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682800PE,12,11,1161353,SENSEX,1,82800.0,PE,12100000001,None,0,0.0
12112412061161354,SENSEX 24 Dec 06 81300 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681300PE,12,11,1161354,SENSEX,1,81300.0,PE,12100000001,None,0,0.0
12112412061161357,SENSEX 24 Dec 06 78500 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678500PE,12,11,1161357,SENSEX,1,78500.0,PE,12100000001,None,0,0.0
12112412061161360,SENSEX 24 Dec 06 84800 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684800CE,12,11,1161360,SENSEX,1,84800.0,CE,12100000001,None,0,0.0
12112412061161362,SENSEX 24 Dec 06 83300 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683300CE,12,11,1161362,SENSEX,1,83300.0,CE,12100000001,None,0,0.0
12112412061161367,SENSEX 24 Dec 06 79000 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679000CE,12,11,1161367,SENSEX,1,79000.0,CE,12100000001,None,0,0.0
12112412061161374,SENSEX 24 Dec 06 78500 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678500CE,12,11,1161374,SENSEX,1,78500.0,CE,12100000001,None,0,0.0
12112412061161375,SENSEX 24 Dec 06 83600 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683600PE,12,11,1161375,SENSEX,1,83600.0,PE,12100000001,None,0,0.0
12112412061161377,SENSEX 24 Dec 06 82100 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0682100PE,12,11,1161377,SENSEX,1,82100.0,PE,12100000001,None,0,0.0
12112412061161378,SENSEX 24 Dec 06 79300 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0679300PE,12,11,1161378,SENSEX,1,79300.0,PE,12100000001,None,0,0.0
12112412061161381,SENSEX 24 Dec 06 83900 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0683900CE,12,11,1161381,SENSEX,1,83900.0,CE,12100000001,None,0,0.0
12112412061161384,SENSEX 24 Dec 06 84100 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0684100CE,12,11,1161384,SENSEX,1,84100.0,CE,12100000001,None,0,0.0
12112412061161391,SENSEX 24 Dec 06 78800 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0678800PE,12,11,1161391,SENSEX,1,78800.0,PE,12100000001,None,0,0.0
12112412061161394,SENSEX 24 Dec 06 77300 PE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0677300PE,12,11,1161394,SENSEX,1,77300.0,PE,12100000001,None,0,0.0
12112412061161396,SENSEX 24 Dec 06 81900 CE,14,10,0.05,,0915-1530|1815-1915:,2024-12-02,1733479200,BSE:SENSEX24D0681900CE,12,11,1161396,SENSEX,1,81900.0,CE,12100000001,None,0,0.0
