101224120610777,USDINR 24 Dec 06 88.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688.25PE,10,12,10777,USDINR,1,88.25,PE,10120000001,None,0,0.0
101224120610778,USDINR 24 Dec 06 88.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688.5CE,10,12,10778,USDINR,1,88.5,CE,10120000001,None,0,0.0
101224120610779,USDINR 24 Dec 06 88.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688.5PE,10,12,10779,USDINR,1,88.5,PE,10120000001,None,0,0.0
101224120610780,USDINR 24 Dec 06 88.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688.75CE,10,12,10780,USDINR,1,88.75,CE,10120000001,None,0,0.0
101224120610781,USDINR 24 Dec 06 88.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0688.75PE,10,12,10781,USDINR,1,88.75,PE,10120000001,None,0,0.0
101224120610782,USDINR 24 Dec 06 89 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689CE,10,12,10782,USDINR,1,89.0,CE,10120000001,None,0,0.0
101224120610783,USDINR 24 Dec 06 89 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689PE,10,12,10783,USDINR,1,89.0,PE,10120000001,None,0,0.0
101224120610784,USDINR 24 Dec 06 89.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689.25CE,10,12,10784,USDINR,1,89.25,CE,10120000001,None,0,0.0
101224120610785,USDINR 24 Dec 06 89.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689.25PE,10,12,10785,USDINR,1,89.25,PE,10120000001,None,0,0.0
101224120610786,USDINR 24 Dec 06 89.5 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689.5CE,10,12,10786,USDINR,1,89.5,CE,10120000001,None,0,0.0
101224120610787,USDINR 24 Dec 06 89.5 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689.5PE,10,12,10787,USDINR,1,89.5,PE,10120000001,None,0,0.0
101224120610788,USDINR 24 Dec 06 89.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689.75CE,10,12,10788,USDINR,1,89.75,CE,10120000001,None,0,0.0
10122412061080,EURINR 24 Dec 06 87 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:EURINR24D0687CE,10,12,1080,EURINR,25,87.0,CE,101200000025,None,0,0.0
101224120610806,USDINR 24 Dec 06 89.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:USDINR24D0689.75PE,10,12,10806,USDINR,1,89.75,PE,10120000001,None,0,0.0
10122412061084,EURINR 24 Dec 06 87 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:EURINR24D0687PE,10,12,1084,EURINR,25,87.0,PE,101200000025,None,0,0.0
101224120610849,GBPINR 24 Dec 06 105 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06105CE,10,12,10849,GBPINR,26,105.0,CE,101200000026,None,0,0.0
101224120610850,GBPINR 24 Dec 06 105 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:GBPINR24D06105PE,10,12,10850,GBPINR,26,105.0,PE,101200000026,None,0,0.0
101224120610878,JPYINR 24 Dec 06 51.75 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0651.75CE,10,12,10878,JPYINR,27,51.75,CE,101200000027,None,0,0.0
101224120610881,JPYINR 24 Dec 06 51.75 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0651.75PE,10,12,10881,JPYINR,27,51.75,PE,101200000027,None,0,0.0
101224120610882,JPYINR 24 Dec 06 52 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0652CE,10,12,10882,JPYINR,27,52.0,CE,101200000027,None,0,0.0
101224120610883,JPYINR 24 Dec 06 52 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0652PE,10,12,10883,JPYINR,27,52.0,PE,101200000027,None,0,0.0
101224120610887,JPYINR 24 Dec 06 52.25 CE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0652.25CE,10,12,10887,JPYINR,27,52.25,CE,101200000027,None,0,0.0
101224120610888,JPYINR 24 Dec 06 52.25 PE,19,1,0.0025,,0900-1700|1815-1915:,2024-12-02,1733468400,NSE:JPYINR24D0652.25PE,10,12,10888,JPYINR,27,52.25,PE,101200000027,None,0,0.0
