"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"5722","OPTCUR","EURINR","OPTION","26-Sep-2024",91.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.54,2.43,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.985,"EURINR"
"11105","OPTCUR","JPYINR","OPTION","26-Jun-2024",49.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.535,3.79,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1625,"JPYINR"
"11106","OPTCUR","JPYINR","OPTION","26-Jun-2024",49.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"2339","OPTCUR","EURINR","OPTION","26-Jun-2024",82.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.7225,8.2575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.87,"EURINR"
"3386","OPTCUR","GBPINR","OPTION","26-Jun-2024",96.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0875,"GBPINR"
"1012","FUTCUR","EURINR","FUTURE","26-Sep-2024",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO - Indian Rupees","","","","",87.695,93.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",90.405,"EURINR"
"2122","OPTCUR","EURINR","OPTION","26-Sep-2024",83.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0275,0.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.63,"EURINR"
"3433","OPTCUR","EURINR","OPTION","26-Sep-2024",87.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.3125,0.6425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4775,"EURINR"
"7425","OPTCUR","GBPINR","OPTION","26-Sep-2024",98.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.9775,8.9325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.955,"GBPINR"
"7507","OPTCUR","GBPINR","OPTION","26-Sep-2024",102.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.345,0.73,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5375,"GBPINR"
"13202","OPTCUR","GBPINR","OPTION","26-Sep-2024",95.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",10.07,12.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.4825,"GBPINR"
"8003","OPTCUR","JPYINR","OPTION","26-Sep-2024",54.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.0275,1.6725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.35,"JPYINR"
"8560","OPTCUR","JPYINR","OPTION","26-Sep-2024",57.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.5175,4.6225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.07,"JPYINR"
"10519","OPTCUR","JPYINR","OPTION","26-Sep-2024",61.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.9675,8.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.5875,"JPYINR"
"12605","OPTCUR","USDINR","OPTION","26-Sep-2024",77.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.88,6.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.42,"USDINR"
"12875","OPTCUR","USDINR","OPTION","26-Sep-2024",81.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.205,2.82,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5125,"USDINR"
"12929","OPTCUR","USDINR","OPTION","26-Sep-2024",85.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",580,1,1000,0.0025,"US Dollars","","","","",0.135,0.28,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2075,"USDINR"
"12961","OPTCUR","USDINR","OPTION","26-Sep-2024",88.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4725,"USDINR"
"5496","OPTCUR","EURINR","OPTION","26-Sep-2024",91.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.82,1.47,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.145,"EURINR"
"7676","OPTCUR","GBPINR","OPTION","26-Sep-2024",106.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.29,2.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7475,"GBPINR"
"7936","OPTCUR","JPYINR","OPTION","26-Sep-2024",51.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.27,0.55,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.41,"JPYINR"
"3951","OPTCUR","EURINR","OPTION","26-Sep-2024",89.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.42,2.305,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8625,"EURINR"
"8091","OPTCUR","JPYINR","OPTION","26-Sep-2024",55.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.685,2.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1025,"JPYINR"
"8708","OPTCUR","JPYINR","OPTION","26-Sep-2024",59.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.6125,5.7875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2,"JPYINR"
"12856","OPTCUR","USDINR","OPTION","26-Sep-2024",78.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"USDINR"
"12909","OPTCUR","USDINR","OPTION","26-Sep-2024",82.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.18,1.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.435,"USDINR"
"12915","OPTCUR","USDINR","OPTION","26-Sep-2024",83.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.71,1.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9125,"USDINR"
"1619","OPTCUR","GBPINR","OPTION","26-Jun-2024",96.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"GBPINR"
"3398","OPTCUR","GBPINR","OPTION","26-Jun-2024",96.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.705,10.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",9.7375,"GBPINR"
"7680","OPTCUR","GBPINR","OPTION","26-Sep-2024",106.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.49,2.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9875,"GBPINR"
"7965","OPTCUR","JPYINR","OPTION","26-Sep-2024",52.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.545,2.39,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9675,"JPYINR"
"12860","OPTCUR","USDINR","OPTION","26-Sep-2024",79.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.15,"USDINR"
"12845","OPTCUR","JPYINR","OPTION","26-Jun-2024",50.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"7452","OPTCUR","GBPINR","OPTION","26-Sep-2024",100.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1225,0.3075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.215,"GBPINR"
"3359","OPTCUR","GBPINR","OPTION","26-Jun-2024",95.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.4475,11.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.78,"GBPINR"
"3106","OPTCUR","EURINR","OPTION","26-Sep-2024",85.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.1225,5.4975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.81,"EURINR"
"3960","OPTCUR","EURINR","OPTION","26-Sep-2024",90.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.305,2.15,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7275,"EURINR"
"6907","OPTCUR","EURINR","OPTION","26-Sep-2024",93.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.27,0.58,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"EURINR"
"7410","OPTCUR","GBPINR","OPTION","26-Sep-2024",96.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0175,0.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.52,"GBPINR"
"7456","OPTCUR","GBPINR","OPTION","26-Sep-2024",100.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1575,0.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2675,"GBPINR"
"7616","OPTCUR","GBPINR","OPTION","26-Sep-2024",104.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7375,1.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.06,"GBPINR"
"7948","OPTCUR","JPYINR","OPTION","26-Sep-2024",52.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3675,0.7125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.54,"JPYINR"
"8285","OPTCUR","JPYINR","OPTION","26-Sep-2024",55.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.0025,2.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4525,"JPYINR"
"9079","OPTCUR","JPYINR","OPTION","26-Sep-2024",59.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.07,6.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6675,"JPYINR"
"12861","OPTCUR","USDINR","OPTION","26-Sep-2024",79.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.89,4.545,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.585,"USDINR"
"12410","OPTCUR","EURINR","OPTION","26-Jun-2024",82.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.2225,7.7575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.9625,"EURINR"
"12582","OPTCUR","GBPINR","OPTION","26-Jun-2024",97.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.705,9.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.7375,"GBPINR"
"9806","OPTCUR","JPYINR","OPTION","26-Sep-2024",61.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0075,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"JPYINR"
"12940","OPTCUR","USDINR","OPTION","26-Sep-2024",86.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.03,2.63,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.33,"USDINR"
"12947","OPTCUR","USDINR","OPTION","26-Sep-2024",87.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0075,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9,"USDINR"
"13200","OPTCUR","GBPINR","OPTION","26-Jun-2024",95.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",9.6975,11.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.655,"GBPINR"
"7490","OPTCUR","GBPINR","OPTION","26-Sep-2024",101.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.62,6.38,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.5,"GBPINR"
"12923","OPTCUR","USDINR","OPTION","26-Sep-2024",84.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3,0.55,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"USDINR"
"6360","OPTCUR","EURINR","OPTION","26-Sep-2024",92.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.955,2.955,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.455,"EURINR"
"2949","OPTCUR","EURINR","OPTION","26-Sep-2024",84.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0475,0.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"EURINR"
"3341","OPTCUR","EURINR","OPTION","26-Sep-2024",86.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.3125,4.6025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9575,"EURINR"
"3704","OPTCUR","EURINR","OPTION","26-Sep-2024",88.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.455,0.885,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.67,"EURINR"
"3962","OPTCUR","EURINR","OPTION","26-Sep-2024",90.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.195,2,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5975,"EURINR"
"1953","OPTCUR","EURINR","OPTION","26-Sep-2024",83.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.63,8.13,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.92,"EURINR"
"6909","OPTCUR","EURINR","OPTION","26-Sep-2024",94.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.2375,0.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.38,"EURINR"
"7409","OPTCUR","GBPINR","OPTION","26-Sep-2024",96.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",8.86,10.88,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.7425,"GBPINR"
"7412","OPTCUR","GBPINR","OPTION","26-Sep-2024",97.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.025,0.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.585,"GBPINR"
"7455","OPTCUR","GBPINR","OPTION","26-Sep-2024",100.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.4375,7.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.36,"GBPINR"
"7458","OPTCUR","GBPINR","OPTION","26-Sep-2024",100.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1775,0.4175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2975,"GBPINR"
"7614","OPTCUR","GBPINR","OPTION","26-Sep-2024",104.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.675,1.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.98,"GBPINR"
"7620","OPTCUR","GBPINR","OPTION","26-Sep-2024",104.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8025,1.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.145,"GBPINR"
"7966","OPTCUR","JPYINR","OPTION","26-Sep-2024",52.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.49,0.905,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6975,"JPYINR"
"7977","OPTCUR","JPYINR","OPTION","26-Sep-2024",53.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.1575,1.8875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5225,"JPYINR"
"8434","OPTCUR","JPYINR","OPTION","26-Sep-2024",56.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.345,3.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8275,"JPYINR"
"9614","OPTCUR","JPYINR","OPTION","26-Sep-2024",60.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.535,6.745,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.14,"JPYINR"
"12867","OPTCUR","USDINR","OPTION","26-Sep-2024",80.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.1525,3.7975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.475,"USDINR"
"8441","OPTCUR","JPYINR","OPTION","26-Sep-2024",57.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.17,0.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"JPYINR"
"9756","OPTCUR","JPYINR","OPTION","26-Sep-2024",60.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.01,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"JPYINR"
"12863","OPTCUR","USDINR","OPTION","26-Sep-2024",79.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.6425,4.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9675,"USDINR"
"12917","OPTCUR","USDINR","OPTION","26-Sep-2024",83.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.5825,0.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7675,"USDINR"
"12921","OPTCUR","USDINR","OPTION","26-Sep-2024",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",4734,1,1000,0.0025,"US Dollars","","","","",0.38,0.67,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.525,"USDINR"
"12949","OPTCUR","USDINR","OPTION","26-Sep-2024",87.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.005,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.825,"USDINR"
"12954","OPTCUR","USDINR","OPTION","26-Sep-2024",87.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.69,4.34,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3425,"USDINR"
"6715","OPTCUR","EURINR","OPTION","26-Sep-2024",93.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.765,3.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.35,"EURINR"
"13201","OPTCUR","GBPINR","OPTION","26-Jun-2024",95.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9775,"GBPINR"
"12906","OPTCUR","USDINR","OPTION","26-Sep-2024",82.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.07,0.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1175,"USDINR"
"3257","OPTCUR","EURINR","OPTION","26-Jun-2024",81.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.7125,9.2475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.4425,"EURINR"
"3259","OPTCUR","EURINR","OPTION","26-Jun-2024",81.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.305,"EURINR"
"3293","OPTCUR","EURINR","OPTION","26-Jun-2024",81.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",7.4725,9.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.2275,"EURINR"
"3336","OPTCUR","EURINR","OPTION","26-Sep-2024",81.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.005,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.405,"EURINR"
"3338","OPTCUR","EURINR","OPTION","26-Sep-2024",81.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.435,"EURINR"
"12411","OPTCUR","EURINR","OPTION","26-Jun-2024",82.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.345,"EURINR"
"12641","OPTCUR","EURINR","OPTION","26-Jun-2024",82.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3225,"EURINR"
