pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
6530,XX,cde_fo,OPTCUR,GBPINR,GBPINR24607107.25PE,PE,GBPINR24607107.25PE,,26,,,,,,25000,1,1402237800,1000,4,1.0725e+09,CDS,OPTCUR,1402237800,,1402210800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1402185600,1402237800,,,,,,315513000,0,1,0,1,0,4.94e+07,3.15e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6531,XX,cde_fo,OPTCUR,USDINR,USDINR2453182CE,CE,USDINR2453182CE,,1,,,,,,25000,1,1401633000,1000,4,8.2e+08,CDS,OPTCUR,1401633000,,1401606000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401580800,1401633000,,,,,,315513000,0,1,0,1,0,1.845e+07,1.21e+07,1,1,1,0,0,1,0,1e+12,0.75,0,10000
6539,XX,cde_fo,OPTCUR,GBPINR,GBPINR24607107.5CE,CE,GBPINR24607107.5CE,,26,,,,,,25000,1,1402237800,1000,4,1.075e+09,CDS,OPTCUR,1402237800,,1402210800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1402185600,1402237800,,,,,,315513000,0,1,0,1,0,3.875e+06,975000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6540,XX,cde_fo,OPTCUR,JPYINR,JPYINR2461457.75CE,CE,JPYINR2461457.75CE,,27,,,,,,25000,1,1402842600,1000,4,5.775e+08,CDS,OPTCUR,1402842600,,1402815600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1402790400,1402842600,,,,,,315513000,0,1,0,1,0,1.5e+06,350000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6541,XX,cde_fo,OPTCUR,JPYINR,JPYINR2461457.75PE,PE,JPYINR2461457.75PE,,27,,,,,,25000,1,1402842600,1000,4,5.775e+08,CDS,OPTCUR,1402842600,,1402815600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1402790400,1402842600,,,,,,315513000,0,1,0,1,0,4.025e+07,2.835e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
1,XX,cde_fo,UNDCUR,USDINR,USDINR,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDCUR,-1,,0,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,4.623e+08,3.78225e+08,1,1,1,0,0,1,0,1e+12,0.5,0,999
2,XX,cde_fo,INDEX,NIFTY,NIFTY50,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,INDEX,-1,,0,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.10002e+09,9e+08,1,1,2,0,0,1,0,1e+12,0,0,7000
3,XX,cde_fo,UNDIRC,883GS2023,GOI8.83%2023,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDIRC,-1,,1385389800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.1e+09,9e+08,1,1,2,0,883,1,0,1e+12,0,0,1250
4,XX,cde_fo,UNDIRC,840GS2024,GOI8.40%2024,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDIRC,-1,,1406644200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.1e+09,9e+08,1,1,2,0,840,1,0,1e+12,0,0,1250
5,XX,cde_fo,INDEX,NIFTYFUTM1,NIFTYFUTURESNEARMONTH,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,INDEX,-1,,0,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.10002e+09,9e+08,1,1,2,0,0,1,0,1e+12,0,0,7000
6,XX,cde_fo,UNDIRC,772GS2025,GOI7.72%2025,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDIRC,-1,,1432598400,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.1e+09,9e+08,1,1,2,0,772,1,0,1e+12,1,0,1250
7,XX,cde_fo,UNDIRC,679GS2027,GOI6.79%2027,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDIRC,-1,,1494806400,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.1e+09,9e+08,1,1,2,0,679,1,0,1e+12,0,0,1250
8,XX,cde_fo,UNDIRC,R679GS2027,R-GOI6.79%2027,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDIRC,-1,,1494806400,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.1e+09,9e+08,1,1,2,0,679,1,0,1e+12,0,0,1250
9,XX,cde_fo,UNDIRC,668GS2031,GOI6.68%2031,XX,,,0,,,,,,25000,1,-1,1000,4,-1,CDS,UNDIRC,-1,,1631836800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,0,0,,,,,,315513000,0,1,0,1,0,1.1e+09,9e+08,1,1,2,0,668,1,0,1e+12,0,0,1250
6553,XX,cde_fo,OPTCUR,USDINR,USDINR2453182PE,PE,USDINR2453182PE,,1,,,,,,25000,1,1401633000,1000,4,8.2e+08,CDS,OPTCUR,1401633000,,1401606000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401580800,1401633000,,,,,,315513000,0,1,0,1,0,650000,100000,1,1,1,0,0,1,0,1e+12,0.75,0,10000
6559,XX,cde_fo,OPTCUR,JPYINR,JPYINR24JUN56.75CE,CE,JPYINR24JUN56.75CE,,27,,,,,,25000,1,1403879400,1000,4,5.675e+08,CDS,OPTCUR,1403879400,,1403852400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1403827200,1403879400,,,,,,315513000,0,1,0,1,0,4.35e+06,1.65e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13402,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP97.5CE,CE,741GS203624SEP97.5CE,,80,,,,,,25000,1,1411828200,1000,4,9.75e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.995e+07,3.54e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13403,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP97.5PE,PE,741GS203624SEP97.5PE,,80,,,,,,25000,1,1411828200,1000,4,9.75e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.075e+06,1.475e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13404,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP97.75CE,CE,741GS203624SEP97.75CE,,80,,,,,,25000,1,1411828200,1000,4,9.775e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.78e+07,3.33e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13407,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP97.75PE,PE,741GS203624SEP97.75PE,,80,,,,,,25000,1,1411828200,1000,4,9.775e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.45e+06,1.75e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13408,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98CE,CE,741GS203624SEP98CE,,80,,,,,,25000,1,1411828200,1000,4,9.8e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.57e+07,3.13e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13409,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98PE,PE,741GS203624SEP98PE,,80,,,,,,25000,1,1411828200,1000,4,9.8e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.85e+06,2.05e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13410,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98.25CE,CE,741GS203624SEP98.25CE,,80,,,,,,25000,1,1411828200,1000,4,9.825e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.3625e+07,2.9325e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13411,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98.25PE,PE,741GS203624SEP98.25PE,,80,,,,,,25000,1,1411828200,1000,4,9.825e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.325e+06,2.425e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13412,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98.5CE,CE,741GS203624SEP98.5CE,,80,,,,,,25000,1,1411828200,1000,4,9.85e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.16e+07,2.74e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13413,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98.5PE,PE,741GS203624SEP98.5PE,,80,,,,,,25000,1,1411828200,1000,4,9.85e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,3.825e+06,2.825e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13414,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98.75CE,CE,741GS203624SEP98.75CE,,80,,,,,,25000,1,1411828200,1000,4,9.875e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.96e+07,2.555e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13415,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP98.75PE,PE,741GS203624SEP98.75PE,,80,,,,,,25000,1,1411828200,1000,4,9.875e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,4.375e+06,3.275e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13416,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99CE,CE,741GS203624SEP99CE,,80,,,,,,25000,1,1411828200,1000,4,9.9e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.77e+07,2.375e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13417,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99PE,PE,741GS203624SEP99PE,,80,,,,,,25000,1,1411828200,1000,4,9.9e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,5.025e+06,3.775e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13418,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99.25CE,CE,741GS203624SEP99.25CE,,80,,,,,,25000,1,1411828200,1000,4,9.925e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.5825e+07,2.2025e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13419,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99.25PE,PE,741GS203624SEP99.25PE,,80,,,,,,25000,1,1411828200,1000,4,9.925e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,5.725e+06,4.325e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
6577,XX,cde_fo,OPTCUR,GBPINR,GBPINR24517104.25CE,CE,GBPINR24517104.25CE,,26,,,,,,25000,1,1400423400,1000,4,1.0425e+09,CDS,OPTCUR,1400423400,,1400396400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400371200,1400423400,,,,,,315513000,0,1,0,1,0,1.025e+07,2.5e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6578,XX,cde_fo,OPTCUR,GBPINR,GBPINR24517104.25PE,PE,GBPINR24517104.25PE,,26,,,,,,25000,1,1400423400,1000,4,1.0425e+09,CDS,OPTCUR,1400423400,,1400396400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400371200,1400423400,,,,,,315513000,0,1,0,1,0,2.235e+07,8.95e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6579,XX,cde_fo,OPTCUR,GBPINR,GBPINR24517104.5CE,CE,GBPINR24517104.5CE,,26,,,,,,25000,1,1400423400,1000,4,1.045e+09,CDS,OPTCUR,1400423400,,1400396400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400371200,1400423400,,,,,,315513000,0,1,0,1,0,9.05e+06,2.05e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13420,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99.5CE,CE,741GS203624SEP99.5CE,,80,,,,,,25000,1,1411828200,1000,4,9.95e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.4025e+07,2.0375e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13421,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99.5PE,PE,741GS203624SEP99.5PE,,80,,,,,,25000,1,1411828200,1000,4,9.95e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,6.475e+06,4.975e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13422,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99.75CE,CE,741GS203624SEP99.75CE,,80,,,,,,25000,1,1411828200,1000,4,9.975e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.2275e+07,1.8775e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13423,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP99.75PE,PE,741GS203624SEP99.75PE,,80,,,,,,25000,1,1411828200,1000,4,9.975e+08,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,7.325e+06,5.675e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13424,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100CE,CE,741GS203624SEP100CE,,80,,,,,,25000,1,1411828200,1000,4,1e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,2.0625e+07,1.7225e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13425,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100PE,PE,741GS203624SEP100PE,,80,,,,,,25000,1,1411828200,1000,4,1e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,8.225e+06,6.425e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13428,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100.25CE,CE,741GS203624SEP100.25CE,,80,,,,,,25000,1,1411828200,1000,4,1.0025e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.9025e+07,1.5825e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13429,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100.25PE,PE,741GS203624SEP100.25PE,,80,,,,,,25000,1,1411828200,1000,4,1.0025e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,9.225e+06,7.275e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
6580,XX,cde_fo,OPTCUR,GBPINR,GBPINR24517104.5PE,PE,GBPINR24517104.5PE,,26,,,,,,25000,1,1400423400,1000,4,1.045e+09,CDS,OPTCUR,1400423400,,1400396400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400371200,1400423400,,,,,,315513000,0,1,0,1,0,2.4375e+07,1.0225e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6581,XX,cde_fo,OPTCUR,EURINR,EURINR24MAY91.25PE,PE,EURINR24MAY91.25PE,,25,,,,,,25000,1,1401460200,1000,4,9.125e+08,CDS,OPTCUR,1401460200,,1401433200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401408000,1401460200,,,,,,315513000,0,1,0,1,0,2.9225e+07,1.6725e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6582,XX,cde_fo,OPTCUR,EURINR,EURINR24MAY91.5CE,CE,EURINR24MAY91.5CE,,25,,,,,,25000,1,1401460200,1000,4,9.15e+08,CDS,OPTCUR,1401460200,,1401433200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401408000,1401460200,,,,,,315513000,0,1,0,1,0,3.425e+06,775000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6583,XX,cde_fo,OPTCUR,EURINR,EURINR24MAY91.5PE,PE,EURINR24MAY91.5PE,,25,,,,,,25000,1,1401460200,1000,4,9.15e+08,CDS,OPTCUR,1401460200,,1401433200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401408000,1401460200,,,,,,315513000,0,1,0,1,0,3.15e+07,1.855e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6584,XX,cde_fo,OPTCUR,EURINR,EURINR24MAY91.75CE,CE,EURINR24MAY91.75CE,,25,,,,,,25000,1,1401460200,1000,4,9.175e+08,CDS,OPTCUR,1401460200,,1401433200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401408000,1401460200,,,,,,315513000,0,1,0,1,0,2.85e+06,600000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6585,XX,cde_fo,OPTCUR,EURINR,EURINR2452493.5PE,PE,EURINR2452493.5PE,,25,,,,,,25000,1,1401028200,1000,4,9.35e+08,CDS,OPTCUR,1401028200,,1401001200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400976000,1401028200,,,,,,315513000,0,1,0,1,0,5.11e+07,3.59e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6586,XX,cde_fo,OPTCUR,EURINR,EURINR2452493.75CE,CE,EURINR2452493.75CE,,25,,,,,,25000,1,1401028200,1000,4,9.375e+08,CDS,OPTCUR,1401028200,,1401001200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400976000,1401028200,,,,,,315513000,0,1,0,1,0,350000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6587,XX,cde_fo,OPTCUR,EURINR,EURINR2452493.75PE,PE,EURINR2452493.75PE,,25,,,,,,25000,1,1401028200,1000,4,9.375e+08,CDS,OPTCUR,1401028200,,1401001200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1400976000,1401028200,,,,,,315513000,0,1,0,1,0,5.355e+07,3.83e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13430,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100.5CE,CE,741GS203624SEP100.5CE,,80,,,,,,25000,1,1411828200,1000,4,1.005e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.75e+07,1.445e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13431,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100.5PE,PE,741GS203624SEP100.5PE,,80,,,,,,25000,1,1411828200,1000,4,1.005e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.0275e+07,8.175e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13432,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100.75CE,CE,741GS203624SEP100.75CE,,80,,,,,,25000,1,1411828200,1000,4,1.0075e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.605e+07,1.315e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13433,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP100.75PE,PE,741GS203624SEP100.75PE,,80,,,,,,25000,1,1411828200,1000,4,1.0075e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.14e+07,9.15e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13434,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP101CE,CE,741GS203624SEP101CE,,80,,,,,,25000,1,1411828200,1000,4,1.01e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.4675e+07,1.1925e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13435,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP101PE,PE,741GS203624SEP101PE,,80,,,,,,25000,1,1411828200,1000,4,1.01e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.2625e+07,1.0175e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13436,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP101.25CE,CE,741GS203624SEP101.25CE,,80,,,,,,25000,1,1411828200,1000,4,1.0125e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.3375e+07,1.0775e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13437,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP101.25PE,PE,741GS203624SEP101.25PE,,80,,,,,,25000,1,1411828200,1000,4,1.0125e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.39e+07,1.13e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13438,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP101.5CE,CE,741GS203624SEP101.5CE,,80,,,,,,25000,1,1411828200,1000,4,1.015e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.215e+07,9.7e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
13439,XX,cde_fo,OPTIRC,741GS2036,741GS203624SEP101.5PE,PE,741GS203624SEP101.5PE,,80,,,,,,25000,1,1411828200,1000,4,1.015e+09,CDS,OPTIRC,1411828200,,1411828200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1411776000,1411828200,,,,,,315513000,0,1,0,1,0,1.5275e+07,1.2525e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
6590,XX,cde_fo,OPTCUR,USDINR,USDINR2453182.25CE,CE,USDINR2453182.25CE,,1,,,,,,25000,1,1401633000,1000,4,8.225e+08,CDS,OPTCUR,1401633000,,1401606000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401580800,1401633000,,,,,,315513000,0,1,0,1,0,1.6075e+07,9.975e+06,1,1,1,0,0,1,0,1e+12,0.75,0,10000
6591,XX,cde_fo,OPTCUR,USDINR,USDINR2453182.25PE,PE,USDINR2453182.25PE,,1,,,,,,25000,1,1401633000,1000,4,8.225e+08,CDS,OPTCUR,1401633000,,1401606000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1401580800,1401633000,,,,,,315513000,0,1,0,1,0,1.05e+06,200000,1,1,1,0,0,1,0,1e+12,0.75,0,10000
