973471,9ICCL26,9ICCL26,,-1.000000,1,,BSE,1.000000
810855,794TNSDL32,794TNSDL32,,-1.000000,10,,BSE,1.000000
956269,928FEL24A,928FEL24A,,-1.000000,1,,BSE,1.000000
724851,BFL22523,BFL22523,,-1.000000,1,,BSE,1.000000
512165,ABANSENT,ABANSENT,,-1.000000,1,,BSE,5.000000
521246,PARASPETRO,PARASPETRO,,-1.000000,1,,BSE,1.000000
973823,856SFL32,856SFL32,,-1.000000,1,,BSE,1.000000
973962,1146MMFL27,1146MMFL27,,-1.000000,1,,BSE,1.000000
532189,ITDC,ITDC,,-1.000000,1,,BSE,5.000000
938574,MFL020523,MFL020523,,-1.000000,1,,BSE,1.000000
937939,10KFIL27,10KFIL27,,-1.000000,1,,BSE,1.000000
199141,HDFCINAV,HDFCINAV,,-1.000000,1,,BSE,1.000000
937561,BILNCD2021,BILNCD2021,,-1.000000,1,,BSE,1.000000
958419,837RECL28,837RECL28,,-1.000000,1,,BSE,1.000000
937329,0MMFL25A,0MMFL25A,,-1.000000,1,,BSE,1.000000
973126,680IRFC41,680IRFC41,,-1.000000,1,,BSE,1.000000
974948,995ISCFL25,995ISCFL25,,-1.000000,1,,BSE,1.000000
533407,CNOVAPETRO,CNOVAPETRO,,-1.000000,1,,BSE,1.000000
800303,SGBOCT27A,SGBOCT27A,,-1.000000,1,,BSE,1.000000
539921,SEIL,SEIL,,-1.000000,1,,BSE,1.000000
975017,1075FSBL29,1075FSBL29,,-1.000000,1,,BSE,1.000000
500032,BAJAJHIND,BAJAJHIND,,-1.000000,1,,BSE,1.000000
530065,LORDSHOTL,LORDSHOTL,,-1.000000,1,,BSE,1.000000
538109,NFHXXVI09G,NFHXXVI09G,,-1.000000,1,,BSE,1.000000
958980,825PFCL34,825PFCL34,,-1.000000,1,,BSE,1.000000
938188,925KLM24,925KLM24,,-1.000000,1,,BSE,1.000000
973053,925PCH26,925PCH26,,-1.000000,1,,BSE,1.000000
512157,TERRAREAL,TERRAREAL,,-1.000000,50,,BSE,1.000000
973502,KFL27921,KFL27921,,-1.000000,1,,BSE,1.000000
974758,1015VCL26,1015VCL26,,-1.000000,1,,BSE,1.000000
800509,GS19MAR2032,GS19MAR2032,,-1.000000,100,,BSE,1.000000
973632,KMPL71221,KMPL71221,,-1.000000,1,,BSE,1.000000
